1,0.0,19.98736763000489,150.09683227539062,72.7522716522217,195.0775451660156,1,-1,-1,-1
1,1.0,113.8492202758789,152.71578979492188,87.13665008544922,179.89154052734375,1,-1,-1,-1
2,0.0,21.515121459960938,147.58338928222656,73.12616729736328,197.7372589111328,1,-1,-1,-1
2,1.0,116.36238861083984,153.2043914794922,86.76883697509766,178.8130645751953,1,-1,-1,-1
3,0.0,25.020843505859375,143.98037719726562,74.54911804199219,202.47915649414062,1,-1,-1,-1
3,1.0,123.83091735839844,152.46981811523438,83.16517639160156,180.632568359375,1,-1,-1,-1
3,2.0,248.00294494628906,197.2427978515625,23.94877624511719,65.11102294921875,1,-1,-1,-1
4,0.0,28.668684005737298,145.72169494628906,75.62178230285646,202.9214630126953,1,-1,-1,-1
4,1.0,127.86188507080078,152.931884765625,85.77497100830078,182.48724365234372,1,-1,-1,-1
4,2.0,255.2910919189453,197.24102783203125,23.107162475585934,66.27658081054689,1,-1,-1,-1
4,3.0,232.9108428955078,193.7263336181641,26.15953063964844,70.23951721191406,1,-1,-1,-1
5,0.0,33.394386291503906,148.1718292236328,78.44923400878906,205.2972869873047,1,-1,-1,-1
5,1.0,134.5677490234375,152.40789794921875,87.03724670410156,187.56613159179688,1,-1,-1,-1
5,2.0,265.40927124023443,201.05145263671875,22.718719482421875,64.06640625,1,-1,-1,-1
5,3.0,241.30105590820312,196.3476104736328,26.2940673828125,69.75117492675781,1,-1,-1,-1
5,4.0,219.2004547119141,202.81558227539062,21.39131164550781,63.92315673828125,1,-1,-1,-1
6,0.0,37.56855392456055,147.13792419433594,79.85894393920898,208.7912139892578,1,-1,-1,-1
6,1.0,140.04072570800778,151.49131774902344,87.43571472167969,190.21519470214844,1,-1,-1,-1
6,2.0,272.36666870117193,201.6746063232422,23.04623413085937,63.44047546386719,1,-1,-1,-1
6,3.0,247.65223693847656,195.9532470703125,26.497787475585934,70.08016967773439,1,-1,-1,-1
6,4.0,225.74935913085938,202.20286560058597,21.59751892089844,64.36994934082031,1,-1,-1,-1
7,0.0,39.459716796875,141.482177734375,80.5816879272461,214.74832153320312,1,-1,-1,-1
7,1.0,142.90025329589844,149.12637329101562,89.3876953125,191.8624267578125,1,-1,-1,-1
7,2.0,277.36111450195307,200.242431640625,23.72357177734375,64.3438720703125,1,-1,-1,-1
7,3.0,253.70578002929688,195.563232421875,25.03131103515625,69.41622924804689,1,-1,-1,-1
7,4.0,230.4636993408203,200.05987548828125,22.59239196777344,65.61892700195311,1,-1,-1,-1
8,0.0,42.64484405517578,141.8758087158203,81.56068420410156,218.8490447998047,1,-1,-1,-1
8,1.0,146.86688232421875,149.13221740722656,91.90834045410156,196.51768493652344,1,-1,-1,-1
8,2.0,285.0658264160156,203.06971740722656,24.20367431640625,63.70033264160156,1,-1,-1,-1
8,3.0,261.62857055664057,197.3474884033203,24.826324462890625,69.22734069824219,1,-1,-1,-1
8,4.0,237.48626708984372,202.4591522216797,22.844879150390625,65.07536315917969,1,-1,-1,-1
9,0.0,46.836185455322266,140.27175903320312,79.71296310424805,221.1660461425781,1,-1,-1,-1
9,1.0,150.09461975097656,147.38890075683594,94.79214477539062,200.0650787353516,1,-1,-1,-1
9,2.0,290.43218994140625,202.99790954589844,24.08404541015625,64.01631164550781,1,-1,-1,-1
9,3.0,268.04214477539057,197.1028594970703,23.96493530273437,69.57460021972656,1,-1,-1,-1
9,4.0,241.1770782470703,200.490234375,23.472671508789066,67.9339599609375,1,-1,-1,-1
10,0.0,52.071773529052734,138.11546325683594,83.29347610473633,224.4306488037109,1,-1,-1,-1
10,1.0,157.40664672851562,145.40489196777344,96.8306884765625,201.1507110595703,1,-1,-1,-1
10,2.0,299.17425537109375,202.4111785888672,25.16326904296875,64.08641052246094,1,-1,-1,-1
10,3.0,277.3641357421875,196.2771759033203,23.271026611328125,70.16194152832031,1,-1,-1,-1
10,4.0,249.7331085205078,201.1542816162109,23.41609191894531,66.44544982910156,1,-1,-1,-1
11,0.0,56.73818588256836,135.85859680175776,85.71135330200195,226.8613128662109,1,-1,-1,-1
11,1.0,162.07888793945312,144.20570373535156,100.33340454101562,204.0948944091797,1,-1,-1,-1
11,2.0,305.9862976074219,202.36798095703125,25.142822265625,64.41827392578125,1,-1,-1,-1
11,3.0,284.0572509765625,196.6959381103516,23.40634155273437,69.99421691894531,1,-1,-1,-1
11,4.0,256.66932678222656,201.7487335205078,23.766830444335934,65.46839904785156,1,-1,-1,-1
11,5.0,147.85105895996094,190.62950134277344,23.57699584960937,75.49647521972656,1,-1,-1,-1
12,0.0,66.46359252929689,137.23777770996094,86.35798645019531,228.86415100097656,1,-1,-1,-1
12,1.0,172.18458557128906,145.72454833984375,102.2897491455078,207.1016540527344,1,-1,-1,-1
12,2.0,315.21295166015625,201.6812896728516,25.4195556640625,68.01243591308594,1,-1,-1,-1
12,3.0,292.5143737792969,198.7167510986328,24.09552001953125,70.57725524902344,1,-1,-1,-1
12,4.0,267.53280639648443,202.78732299804688,23.7296142578125,66.74081420898439,1,-1,-1,-1
12,5.0,160.9287109375,194.6775360107422,24.2745361328125,75.21757507324219,1,-1,-1,-1
13,0.0,69.56472778320311,136.62187194824222,87.93832397460938,231.08876037597656,1,-1,-1,-1
13,1.0,177.3807830810547,144.70989990234375,102.5691375732422,209.9649658203125,1,-1,-1,-1
13,2.0,321.9629821777344,201.64601135253903,25.5374755859375,67.66047668457031,1,-1,-1,-1
13,3.0,301.5137023925781,200.35679626464844,22.9837646484375,70.15452575683594,1,-1,-1,-1
13,4.0,274.32958984375,204.2478790283203,24.03900146484375,64.30162048339844,1,-1,-1,-1
13,5.0,163.2042694091797,194.33970642089844,24.683090209960934,74.69880676269531,1,-1,-1,-1
14,0.0,79.78414916992188,134.6812744140625,88.34527587890625,235.111328125,1,-1,-1,-1
14,1.0,188.83670043945312,141.82261657714844,102.89938354492188,215.0050811767578,1,-1,-1,-1
14,2.0,333.0400085449219,200.4751281738281,26.1201171875,68.35040283203125,1,-1,-1,-1
14,3.0,311.2552185058594,198.16734313964844,23.64056396484375,70.24314880371094,1,-1,-1,-1
14,4.0,284.5906066894531,204.060546875,24.6026611328125,64.11856079101561,1,-1,-1,-1
14,5.0,169.90394592285156,196.4577178955078,24.34727478027344,71.54823303222656,1,-1,-1,-1
15,0.0,87.12841796875,134.65324401855472,88.92056274414062,240.4868621826172,1,-1,-1,-1
15,1.0,198.5832977294922,142.00941467285156,104.78425598144531,218.94566345214844,1,-1,-1,-1
15,2.0,342.06939697265625,197.0939483642578,26.150604248046875,72.53239440917969,1,-1,-1,-1
15,3.0,320.52197265625,196.8699493408203,23.62533569335937,72.61189270019531,1,-1,-1,-1
15,4.0,294.0921325683594,203.0568084716797,24.91339111328125,66.01841735839844,1,-1,-1,-1
15,5.0,179.1582794189453,199.42202758789062,24.33856201171875,68.29537963867189,1,-1,-1,-1
16,0.0,88.29740142822266,130.35812377929688,90.76705169677734,243.35122680664062,1,-1,-1,-1
16,1.0,203.40719604492188,138.52716064453122,105.89682006835938,222.50363159179688,1,-1,-1,-1
16,2.0,348.6102294921875,192.28253173828125,27.18344116210937,75.44338989257812,1,-1,-1,-1
16,3.0,326.409912109375,194.0266265869141,25.808349609375,73.57044982910156,1,-1,-1,-1
16,4.0,299.37127685546875,200.5079803466797,24.0887451171875,66.16572570800781,1,-1,-1,-1
16,5.0,187.3081970214844,191.07369995117188,25.78448486328125,74.97894287109375,1,-1,-1,-1
17,0.0,88.70945739746094,127.14548492431639,92.42660522460938,249.079704284668,1,-1,-1,-1
17,1.0,207.091064453125,136.6585083007812,106.40994262695312,226.29388427734372,1,-1,-1,-1
17,2.0,353.586669921875,193.0718536376953,27.1676025390625,74.31288146972656,1,-1,-1,-1
17,3.0,330.6518859863281,193.49505615234372,25.94927978515625,73.03814697265625,1,-1,-1,-1
17,4.0,304.07208251953125,198.2492828369141,25.194580078125,68.19584655761719,1,-1,-1,-1
17,5.0,193.25669860839844,190.8345947265625,24.224380493164066,74.02627563476562,1,-1,-1,-1
18,0.0,89.2806625366211,125.6889419555664,93.71076202392578,254.7224349975586,1,-1,-1,-1
18,1.0,210.73533630371094,135.0233154296875,107.77528381347656,232.77084350585938,1,-1,-1,-1
18,2.0,357.3174723307292,192.95716756184896,27.057867431640624,74.53619588216146,1,-1,-1,-1
18,3.0,335.41148834228517,192.93470764160153,25.865760803222656,73.73045806884765,1,-1,-1,-1
18,4.0,308.9674987792969,194.3198089599609,24.35418701171875,73.53361511230469,1,-1,-1,-1
18,5.0,195.33091735839844,190.0937347412109,25.5206298828125,74.51374816894531,1,-1,-1,-1
19,0.0,86.60442352294922,120.50679779052734,95.06624603271484,259.8298110961914,1,-1,-1,-1
19,1.0,213.0103759765625,131.4693603515625,108.53201293945312,236.50308227539062,1,-1,-1,-1
19,2.0,361.04827473958335,192.8424814860026,26.94813232421875,74.75951029459635,1,-1,-1,-1
19,3.0,340.1710906982422,192.37435913085938,25.782241821289062,74.42276916503906,1,-1,-1,-1
19,5.0,194.9747772216797,187.59210205078125,25.63887023925781,73.9671630859375,1,-1,-1,-1
20,0.0,82.13655090332031,114.6001052856445,96.1267547607422,267.10417938232416,1,-1,-1,-1
20,1.0,211.846923828125,126.77458190917969,112.412353515625,244.6420440673828,1,-1,-1,-1
20,2.0,364.77907714843747,192.72779541015626,26.838397216796874,74.98282470703126,1,-1,-1,-1
20,3.0,344.93069305419925,191.8140106201172,25.69872283935547,75.11508026123047,1,-1,-1,-1
20,5.0,193.89923095703125,186.2383117675781,25.704833984375,74.13037109375,1,-1,-1,-1
20,6.0,44.46269226074219,186.27633666992188,26.361099243164066,72.24444580078125,1,-1,-1,-1
21,0.0,77.92127990722656,111.3140640258789,98.7689208984375,274.86315155029297,1,-1,-1,-1
21,1.0,211.1312255859375,124.55397033691405,112.51272583007812,251.5710601806641,1,-1,-1,-1
21,2.0,368.50987955729164,192.6131093343099,26.728662109374998,75.20613911946614,1,-1,-1,-1
21,3.0,349.69029541015624,191.25366210937497,25.615203857421875,75.80739135742188,1,-1,-1,-1
21,5.0,193.82847595214844,185.9629821777344,26.51628112792969,75.50302124023438,1,-1,-1,-1
21,6.0,44.09947204589844,187.8501892089844,26.131576538085934,69.6817626953125,1,-1,-1,-1
22,0.0,75.46898651123047,108.63117218017578,101.68079376220705,279.8525619506836,1,-1,-1,-1
22,1.0,212.92002868652344,120.35514068603516,114.9668426513672,259.94075775146484,1,-1,-1,-1
22,2.0,372.2406819661458,192.49842325846353,26.618927001953125,75.42945353190105,1,-1,-1,-1
22,3.0,354.4498977661133,190.69331359863278,25.53168487548828,76.49970245361328,1,-1,-1,-1
22,5.0,195.35107421875,184.46939086914062,26.55351257324219,75.36981201171875,1,-1,-1,-1
22,6.0,45.1893310546875,186.29534912109372,26.74724578857422,70.15022277832031,1,-1,-1,-1
23,0.0,73.78679656982422,108.73841094970706,105.4414291381836,290.31557464599615,1,-1,-1,-1
23,1.0,215.5065460205078,122.64603424072266,116.1467742919922,264.29088592529297,1,-1,-1,-1
23,2.0,375.971484375,192.38373718261718,26.50919189453125,75.65276794433593,1,-1,-1,-1
23,3.0,359.2095001220703,190.1329650878906,25.448165893554688,77.19201354980468,1,-1,-1,-1
23,5.0,200.2432403564453,189.39097595214844,27.10409545898437,75.19569396972656,1,-1,-1,-1
23,6.0,47.80569839477539,190.3105926513672,27.48051834106445,71.15815734863281,1,-1,-1,-1
24,0.0,72.75407409667969,106.64808654785156,107.17144775390624,296.4469146728516,1,-1,-1,-1
24,1.0,218.10716247558594,120.25789642333984,115.55519104003906,269.4762344360352,1,-1,-1,-1
24,2.0,379.7022867838542,192.26905110677083,26.399456787109372,75.87608235677084,1,-1,-1,-1
24,3.0,363.96910247802737,189.57261657714844,25.364646911621094,77.88432464599609,1,-1,-1,-1
24,5.0,203.0706024169922,188.37521362304688,27.55868530273437,76.37625122070312,1,-1,-1,-1
24,6.0,49.65816116333008,190.1427764892578,27.971569061279297,71.03504943847656,1,-1,-1,-1
25,0.0,70.14608764648438,105.96871185302737,110.5688018798828,304.0551834106445,1,-1,-1,-1
25,1.0,219.7881317138672,118.75358581542969,118.41105651855469,281.45399475097656,1,-1,-1,-1
25,2.0,383.43308919270834,192.15436503092448,26.2897216796875,76.09939676920573,1,-1,-1,-1
25,3.0,368.7287048339844,189.01226806640625,25.2811279296875,78.5766357421875,1,-1,-1,-1
25,5.0,206.36983289216695,188.2161407470703,27.712821558902135,76.53005740517064,1,-1,-1,-1
26,0.0,67.51930236816406,105.14583587646487,111.88778686523438,308.1757888793945,1,-1,-1,-1
26,1.0,222.73907470703125,117.21050262451175,117.96066284179688,287.57126617431635,1,-1,-1,-1
26,2.0,387.1638916015625,192.03967895507813,26.179986572265623,76.32271118164063,1,-1,-1,-1
26,3.0,373.48830718994145,188.45191955566406,25.197608947753906,79.26894683837891,1,-1,-1,-1
26,5.0,209.6690633673417,188.05706787109375,27.8669578150699,76.68386358963816,1,-1,-1,-1
27,0.0,64.51067733764647,97.28086853027344,115.43613052368164,323.37867736816406,1,-1,-1,-1
27,1.0,225.97206115722656,112.79169464111331,116.95628356933594,295.0855331420898,1,-1,-1,-1
27,2.0,390.8946940104167,191.92499287923178,26.070251464843746,76.54602559407552,1,-1,-1,-1
27,3.0,378.24790954589844,187.89157104492188,25.114089965820312,79.96125793457031,1,-1,-1,-1
27,5.0,212.96829384251646,187.8979949951172,28.021094071237663,76.83766977410568,1,-1,-1,-1
28,0.0,63.38327789306641,94.19012451171875,118.55797576904295,332.7076721191406,1,-1,-1,-1
28,1.0,229.9103546142578,110.88251495361325,116.2146453857422,300.47170257568365,1,-1,-1,-1
28,2.0,394.62549641927086,191.8103068033854,25.960516357421874,76.76934000651042,1,-1,-1,-1
28,3.0,383.0075119018555,187.33122253417966,25.030570983886715,80.65356903076172,1,-1,-1,-1
28,5.0,216.2675243176912,187.73892211914062,28.175230327405426,76.99147595857319,1,-1,-1,-1
29,0.0,60.10802841186523,88.40289306640625,122.90358352661131,342.3137512207031,1,-1,-1,-1
29,1.0,231.6161346435547,104.34777069091794,124.97080993652344,312.0920791625977,1,-1,-1,-1
29,2.0,398.35629882812503,191.69562072753905,25.850781249999997,76.9926544189453,1,-1,-1,-1
29,3.0,387.7671142578125,186.7708740234375,24.94705200195312,81.34588012695312,1,-1,-1,-1
29,5.0,219.56675479286596,187.57984924316406,28.32936658357319,77.1452821430407,1,-1,-1,-1
30,0.0,56.67816162109375,85.35354614257812,125.79190063476562,348.92987060546875,1,-1,-1,-1
30,1.0,232.79896545410162,102.59598541259763,125.8574676513672,317.5666122436524,1,-1,-1,-1
30,2.0,402.08710123697915,191.5809346516927,25.74104614257812,77.21596883138021,1,-1,-1,-1
30,3.0,392.52671661376957,186.2105255126953,24.863533020019528,82.03819122314454,1,-1,-1,-1
30,5.0,222.86598526804073,187.4207763671875,28.48350283974095,77.29908832750823,1,-1,-1,-1
31,0.0,53.20145797729492,79.85755920410156,130.31509780883792,360.31190490722656,1,-1,-1,-1
31,1.0,237.42787170410162,98.86725616455075,127.0525360107422,327.577751159668,1,-1,-1,-1
31,2.0,405.8179036458333,191.46624857584635,25.631311035156248,77.4392832438151,1,-1,-1,-1
31,3.0,397.2863189697266,185.65017700195312,24.780014038085934,82.73050231933594,1,-1,-1,-1
