1,0.0,472.3150329589844,428.8092041015625,71.60903930664062,179.048095703125,1,-1,-1,-1
1,1.0,591.1904907226562,430.73699951171875,53.449951171875,171.1220703125,1,-1,-1,-1
1,2.0,1228.4161376953125,411.2982177734375,40.6729736328125,114.9715576171875,1,-1,-1,-1
1,3.0,1479.5396728515625,418.000732421875,73.32177734375,178.66973876953125,1,-1,-1,-1
1,4.0,728.3790283203125,418.6694946289063,59.06048583984375,180.14532470703125,1,-1,-1,-1
1,5.0,1171.7816162109375,418.18548583984375,36.63671875,104.99481201171876,1,-1,-1,-1
1,6.0,635.5250244140625,428.0270690917969,55.64190673828125,136.42324829101562,1,-1,-1,-1
1,7.0,812.3822631835938,430.21856689453125,21.4134521484375,61.57412719726562,1,-1,-1,-1
1,8.0,1112.460693359375,416.7989196777344,31.634765625,81.5738525390625,1,-1,-1,-1
1,9.0,857.440673828125,433.00567626953125,21.930419921875,70.83468627929688,1,-1,-1,-1
1,10.0,1367.7503662109375,392.03662109375,75.145751953125,230.39117431640625,1,-1,-1,-1
1,11.0,841.0733032226562,428.80755615234375,24.2734375,65.89813232421875,1,-1,-1,-1
1,12.0,396.9443359375,434.8121337890625,29.21282958984375,65.664306640625,1,-1,-1,-1
1,13.0,548.4898071289061,434.9060363769531,60.35595703125,170.66354370117188,1,-1,-1,-1
1,14.0,678.6018676757812,416.02294921875,67.06402587890625,194.54730224609372,1,-1,-1,-1
2,0.0,465.0860900878906,426.9697265625,71.68051147460938,179.2222900390625,1,-1,-1,-1
2,1.0,586.5792846679688,427.68402099609375,52.4520263671875,172.549072265625,1,-1,-1,-1
2,2.0,1221.344970703125,410.2455749511719,41.1978759765625,116.30050659179688,1,-1,-1,-1
2,3.0,1470.833984375,417.6259460449219,73.992431640625,180.17495727539062,1,-1,-1,-1
2,4.0,720.7575073242188,416.8646240234375,58.9752197265625,181.02197265625,1,-1,-1,-1
2,5.0,1164.80810546875,419.1411743164063,37.123779296875,103.32000732421876,1,-1,-1,-1
2,6.0,631.56982421875,426.28155517578125,52.9327392578125,136.47747802734378,1,-1,-1,-1
2,7.0,805.2412719726562,430.74713134765625,20.97021484375,58.97515869140625,1,-1,-1,-1
2,8.0,1106.407958984375,417.04864501953125,30.698486328125,80.3387451171875,1,-1,-1,-1
2,9.0,851.7661743164062,433.224853515625,20.234619140625,69.49563598632811,1,-1,-1,-1
2,10.0,1362.3829345703125,393.6217651367188,75.2808837890625,227.60552978515625,1,-1,-1,-1
2,11.0,834.416748046875,426.5321960449219,23.10369873046875,67.06414794921875,1,-1,-1,-1
2,12.0,390.6519470214844,433.4331359863281,28.28790283203125,67.51861572265625,1,-1,-1,-1
2,13.0,542.6175537109375,433.0307922363281,62.23284912109375,169.22329711914062,1,-1,-1,-1
2,14.0,671.4983520507812,412.7968444824219,68.257080078125,196.4964904785156,1,-1,-1,-1
3,0.0,457.3423461914063,426.6585388183594,71.47930908203125,179.70272827148438,1,-1,-1,-1
3,1.0,579.3659057617188,426.9125061035156,53.4349365234375,173.10244750976562,1,-1,-1,-1
3,2.0,1211.85986328125,410.7886962890625,42.799560546875,116.11676025390624,1,-1,-1,-1
3,3.0,1462.1739501953125,418.6388549804688,75.0167236328125,180.855712890625,1,-1,-1,-1
3,4.0,711.65283203125,418.2732849121094,60.0767822265625,179.63619995117188,1,-1,-1,-1
3,5.0,1156.505126953125,419.4973449707031,37.088134765625,102.83029174804688,1,-1,-1,-1
3,6.0,626.5621948242188,426.2022705078125,50.417724609375,137.37713623046878,1,-1,-1,-1
3,7.0,797.4374389648438,429.0939025878906,20.653076171875,61.212158203125,1,-1,-1,-1
